e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
-0.131,0.614,0.095,0.011,-0.688,-0.723,0.062,0.102,0.616,0.121,-0.134,-0.604,-0.784,0.045,-0.072,2.131,0.191,0.046,0.0,0.017,0.999
-0.132,0.614,0.095,0.011,-0.686,-0.725,0.063,0.105,0.624,0.176,-0.079,-0.604,-0.787,0.099,-0.072,2.136,0.18,0.042,-0.002,0.025,0.999
-0.131,0.613,0.095,0.012,-0.686,-0.725,0.062,0.08,0.637,0.289,-0.068,-0.706,-0.705,0.01,-0.062,2.135,0.18,0.03,-0.008,0.025,0.999
-0.131,0.613,0.096,0.011,-0.686,-0.725,0.061,0.093,0.648,0.362,-0.141,-0.742,-0.655,0.025,-0.046,2.136,0.191,0.019,-0.014,0.031,0.999
-0.13,0.613,0.096,0.012,-0.686,-0.725,0.06,0.094,0.64,0.34,-0.118,-0.703,-0.701,0.036,-0.021,2.135,0.206,0.018,-0.023,0.037,0.999
-0.131,0.613,0.096,0.012,-0.686,-0.725,0.061,0.106,0.628,0.25,-0.105,-0.712,-0.693,0.042,0.011,2.133,0.217,0.024,-0.022,0.027,0.999
-0.131,0.614,0.095,0.012,-0.686,-0.725,0.061,0.119,0.618,0.153,-0.162,-0.695,-0.696,0.08,0.044,2.133,0.226,0.024,-0.015,0.013,1.0
-0.13,0.615,0.096,0.012,-0.684,-0.727,0.06,0.119,0.615,0.107,-0.189,-0.696,-0.683,0.117,0.074,2.134,0.229,0.038,-0.003,0.004,0.999
-0.13,0.616,0.097,0.013,-0.671,-0.739,0.061,0.12,0.615,0.11,-0.186,-0.692,-0.689,0.111,0.097,2.135,0.225,0.042,0.005,-0.01,0.999
-0.13,0.617,0.109,0.007,-0.614,-0.786,0.068,0.12,0.614,0.112,-0.183,-0.699,-0.682,0.113,0.106,2.133,0.217,0.051,0.006,-0.018,0.999
-0.124,0.629,0.177,-0.028,-0.62,-0.78,0.074,0.12,0.614,0.112,-0.184,-0.698,-0.683,0.112,0.104,2.138,0.215,0.048,0.003,-0.033,0.998
-0.127,0.639,0.288,-0.006,-0.708,-0.703,0.065,0.12,0.614,0.112,-0.184,-0.698,-0.683,0.113,0.095,2.139,0.223,0.036,0.006,-0.039,0.999
-0.109,0.645,0.359,-0.025,-0.716,-0.69,0.104,0.12,0.614,0.112,-0.183,-0.697,-0.684,0.114,0.08,2.136,0.236,0.029,0.012,-0.049,0.998
-0.118,0.64,0.32,-0.012,-0.719,-0.691,0.081,0.12,0.614,0.112,-0.184,-0.697,-0.684,0.112,0.056,2.136,0.244,0.036,0.021,-0.051,0.998
-0.121,0.629,0.233,-0.04,-0.701,-0.707,0.086,0.12,0.614,0.112,-0.183,-0.697,-0.684,0.112,0.026,2.136,0.245,0.042,0.031,-0.035,0.998
-0.131,0.62,0.15,-0.011,-0.693,-0.717,0.081,0.12,0.614,0.112,-0.185,-0.697,-0.683,0.111,-0.006,2.139,0.243,0.036,0.041,-0.02,0.998
-0.132,0.616,0.105,0.031,-0.695,-0.717,0.032,0.12,0.615,0.112,-0.189,-0.696,-0.684,0.112,-0.051,2.14,0.235,0.037,0.046,0.002,0.998
-0.132,0.615,0.105,0.028,-0.694,-0.718,0.044,0.119,0.617,0.113,-0.191,-0.69,-0.689,0.114,-0.084,2.136,0.223,0.043,0.036,0.027,0.998
-0.132,0.614,0.107,0.027,-0.696,-0.717,0.042,0.12,0.617,0.118,-0.188,-0.671,-0.708,0.112,-0.1,2.128,0.211,0.054,0.021,0.05,0.997
-0.132,0.615,0.107,0.026,-0.695,-0.718,0.043,0.102,0.629,0.192,-0.131,-0.685,-0.712,0.083,-0.103,2.132,0.205,0.053,0.011,0.064,0.996
-0.132,0.614,0.108,0.026,-0.695,-0.718,0.042,0.091,0.64,0.284,-0.135,-0.724,-0.674,0.053,-0.096,2.133,0.21,0.034,0.007,0.067,0.997
-0.131,0.614,0.107,0.025,-0.694,-0.718,0.042,0.085,0.649,0.372,-0.145,-0.741,-0.655,0.035,-0.079,2.133,0.228,0.022,-0.003,0.075,0.997
-0.131,0.614,0.107,0.025,-0.694,-0.718,0.043,0.084,0.641,0.343,-0.126,-0.717,-0.685,0.025,-0.053,2.131,0.242,0.033,-0.011,0.071,0.997
-0.132,0.614,0.108,0.025,-0.694,-0.718,0.044,0.099,0.628,0.26,-0.126,-0.71,-0.691,0.052,-0.025,2.132,0.246,0.032,-0.01,0.06,0.998
-0.131,0.615,0.108,0.026,-0.695,-0.718,0.044,0.103,0.619,0.162,-0.13,-0.702,-0.698,0.051,0.008,2.135,0.246,0.023,-0.008,0.047,0.999
-0.131,0.615,0.107,0.026,-0.694,-0.718,0.042,0.106,0.613,0.095,-0.161,-0.705,-0.686,0.086,0.043,2.137,0.238,0.027,-0.001,0.035,0.999
-0.13,0.617,0.108,0.023,-0.69,-0.723,0.036,0.108,0.613,0.094,-0.162,-0.706,-0.684,0.085,0.07,2.144,0.227,0.025,0.012,0.018,0.999
-0.126,0.618,0.12,0.005,-0.657,-0.752,0.053,0.107,0.613,0.097,-0.161,-0.699,-0.691,0.087,0.083,2.138,0.215,0.033,0.017,0.015,0.999
-0.112,0.635,0.207,-0.062,-0.682,-0.722,0.097,0.107,0.613,0.097,-0.161,-0.698,-0.692,0.087,0.085,2.141,0.216,0.038,0.005,0.009,0.999
-0.107,0.653,0.334,-0.023,-0.739,-0.666,0.102,0.108,0.613,0.097,-0.162,-0.698,-0.693,0.087,0.077,2.145,0.228,0.024,0.004,-0.008,1.0
-0.096,0.65,0.353,-0.06,-0.741,-0.659,0.112,0.108,0.614,0.097,-0.162,-0.696,-0.694,0.089,0.063,2.142,0.24,0.011,0.004,-0.017,1.0
-0.123,0.633,0.265,-0.006,-0.714,-0.696,0.07,0.108,0.614,0.097,-0.162,-0.698,-0.692,0.087,0.036,2.143,0.25,0.006,0.015,-0.022,1.0
