e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
,,,-0.127,0.587,0.77,0.215,,,,-0.009,-0.57,-0.806,0.157,,,,,,,
-0.0010000000000000009,0.0,-0.0010000000000000009,-0.127,0.588,0.77,0.215,0.0,0.0,0.0,-0.009,-0.569,-0.806,0.159,0.013000000000000012,0.02200000000000002,-0.0040000000000000036,-0.013000000000000012,0.009999999999999995,-0.012,0.0020000000000000018
0.0010000000000000009,0.0,0.0,-0.126,0.588,0.769,0.215,0.0,0.0,0.0,-0.009,-0.569,-0.806,0.161,0.009999999999999995,0.020000000000000018,-0.0050000000000000044,-0.012999999999999984,-0.0010000000000000009,-0.011,0.0040000000000000036
0.0,0.0010000000000000009,0.0,-0.126,0.59,0.768,0.215,0.0,0.0010000000000000009,0.0,-0.01,-0.57,-0.805,0.162,0.0040000000000000036,0.01200000000000001,-0.0040000000000000036,-0.007000000000000006,0.0050000000000000044,-0.015,0.0
-0.0010000000000000009,0.0,0.0,-0.127,0.591,0.768,0.213,-0.0010000000000000009,0.0,0.0,-0.009,-0.57,-0.805,0.164,-0.0010000000000000009,0.014999999999999902,-0.008000000000000007,-0.006000000000000005,-0.0010000000000000009,-0.004,0.0020000000000000018
0.0,0.0,0.0,-0.127,0.59,0.768,0.214,0.0,0.0,0.0,-0.01,-0.572,-0.804,0.164,-0.0030000000000000027,0.01200000000000001,-0.0050000000000000044,-0.007000000000000006,-0.0040000000000000036,0.004,0.0020000000000000018
0.0,0.0,0.0,-0.127,0.591,0.768,0.213,0.0,0.0,0.0,-0.011,-0.572,-0.803,0.164,-0.0040000000000000036,0.010000000000000009,-0.006000000000000005,-0.006000000000000005,-0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009
0.0010000000000000009,0.0,0.0,-0.127,0.59,0.768,0.215,0.0,0.0,0.0,-0.011,-0.572,-0.803,0.165,-0.0059999999999999915,0.010000000000000009,-0.0030000000000000027,-0.009999999999999981,-0.011999999999999997,0.0,0.0030000000000000027
0.0,0.0,0.0,-0.126,0.589,0.769,0.215,0.0,0.0,0.0,-0.011,-0.572,-0.803,0.165,-0.0040000000000000036,0.006000000000000005,0.0010000000000000009,-0.0020000000000000018,-0.009999999999999995,0.005000000000000001,0.0020000000000000018
0.0,0.0,0.0,-0.126,0.59,0.768,0.215,-0.0010000000000000009,0.0,0.0,-0.01,-0.572,-0.803,0.168,-0.0010000000000000009,0.004999999999999893,0.0020000000000000018,-0.0030000000000000027,-0.0050000000000000044,-0.004,0.0
0.0,0.0,0.0,-0.125,0.59,0.768,0.215,0.0,-0.0010000000000000009,0.0,-0.009,-0.571,-0.802,0.171,-0.0030000000000000027,0.0050000000000001155,0.0,-0.0020000000000000018,-0.003999999999999997,-0.007000000000000003,0.0010000000000000009
0.0,0.0,0.0,-0.125,0.591,0.768,0.214,0.0,0.0010000000000000009,0.0,-0.009,-0.571,-0.802,0.172,-0.0050000000000000044,0.0040000000000000036,-0.0020000000000000018,-0.0030000000000000027,-0.0040000000000000036,0.005000000000000001,0.0010000000000000009
0.0,0.0,0.0,-0.125,0.591,0.767,0.214,0.0,-0.0010000000000000009,0.0,-0.009,-0.571,-0.802,0.173,-0.000999999999999987,0.0029999999999998916,-0.0050000000000000044,-0.0010000000000000009,-0.0020000000000000018,0.006000000000000002,0.0
0.0,0.0,0.0,-0.125,0.591,0.768,0.214,-0.0010000000000000009,0.0,0.0,-0.009,-0.57,-0.803,0.174,0.0059999999999999915,0.0050000000000001155,-0.0050000000000000044,-0.0050000000000000044,0.009000000000000001,-0.002999999999999999,0.0
