e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
,,,-0.793,-0.163,-0.02,0.587,,,,-0.829,0.234,0.166,0.481,,,,,,,
-0.010000000000000009,-0.01200000000000001,0.11200000000000002,-0.81,-0.153,0.005,0.566,0.0,-0.0010000000000000009,0.0010000000000000009,-0.829,0.234,0.174,0.477,0.03,0.004999999999999893,0.019999999999999962,0.002999999999999999,0.0,0.0,-0.0030000000000000027
-0.015999999999999986,-0.0020000000000000018,0.105,-0.825,-0.133,0.032,0.548,-0.0010000000000000009,-0.0010000000000000009,0.0010000000000000009,-0.84,0.225,0.171,0.464,0.024,0.007000000000000117,0.03700000000000003,0.002999999999999999,0.0,0.0,-0.009999999999999998
-0.0040000000000000036,-0.0040000000000000036,0.034,-0.802,-0.153,0.042,0.576,-0.0010000000000000009,-0.0030000000000000027,0.0,-0.887,0.193,0.137,0.396,0.018000000000000002,-0.001000000000000334,0.04199999999999998,0.007,0.0,0.009999999999999998,-0.016
0.0020000000000000018,0.0010000000000000009,-0.0010000000000000009,-0.821,-0.144,0.044,0.551,-0.01899999999999999,0.028000000000000025,-0.07600000000000001,-0.94,0.165,0.094,0.283,0.006999999999999992,0.015000000000000124,0.019000000000000017,0.018,0.0,-0.0020000000000000018,0.001
0.0,0.0,-0.0020000000000000018,-0.83,-0.14,0.044,0.539,-0.04100000000000001,-0.0040000000000000036,-0.155,-0.867,0.189,0.068,0.455,-0.007999999999999993,0.01100000000000012,0.013999999999999985,-0.009,0.0,0.013000000000000005,-0.01
0.0,-0.0010000000000000009,0.0010000000000000009,-0.826,-0.141,0.044,0.543,-0.04299999999999998,0.02100000000000002,-0.15800000000000003,-0.742,0.211,0.06,0.634,-0.017,-0.0030000000000001137,-0.007000000000000006,0.013999999999999999,-0.0020000000000000018,0.024999999999999994,0.001
0.0,0.0010000000000000009,0.0,-0.829,-0.144,0.045,0.539,0.00799999999999998,0.006000000000000005,-0.01100000000000001,-0.721,0.145,0.059,0.675,-0.028,-0.0009999999999998899,-0.023999999999999994,0.0020000000000000018,0.0,-0.00399999999999999,0.004
0.0,0.0,-0.0020000000000000018,-0.834,-0.143,0.045,0.532,0.010000000000000009,-0.02100000000000002,0.058000000000000024,-0.785,0.182,0.075,0.588,-0.031,-0.0009999999999998899,-0.02100000000000002,-0.01,0.0010000000000000009,-0.0010000000000000009,0.009000000000000001
0.0,0.0,0.0,-0.835,-0.136,0.045,0.531,0.009000000000000008,-0.008000000000000007,0.067,-0.799,0.172,0.09,0.569,-0.030000000000000002,-0.0050000000000003375,-0.01599999999999996,-0.002,-0.0010000000000000009,0.002999999999999989,0.015000000000000001
