e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
-0.055,0.629,0.273,0.127,0.612,0.78,0.011,0.157,0.637,0.284,-0.013,-0.579,-0.796,0.175,0.089,2.155,0.414,0.097,0.248,-0.006,0.964
-0.055,0.628,0.273,0.127,0.614,0.779,0.011,0.186,0.645,0.264,-0.07,-0.576,-0.779,0.239,0.076,2.162,0.405,0.101,0.253,0.0,0.962
-0.055,0.629,0.273,0.126,0.612,0.78,0.011,0.23,0.642,0.189,-0.211,-0.493,-0.762,0.361,0.073,2.169,0.394,0.101,0.25,-0.002,0.963
-0.055,0.63,0.273,0.126,0.613,0.78,0.01,0.203,0.616,0.139,-0.236,-0.465,-0.785,0.333,0.094,2.177,0.371,0.098,0.237,-0.009,0.966
-0.054,0.631,0.272,0.124,0.611,0.782,0.007,0.204,0.624,0.137,-0.269,-0.499,-0.765,0.306,0.122,2.177,0.354,0.099,0.227,-0.01,0.969
-0.054,0.633,0.272,0.127,0.609,0.783,0.008,0.207,0.628,0.143,-0.262,-0.497,-0.768,0.308,0.163,2.18,0.332,0.107,0.204,-0.02,0.973
-0.053,0.633,0.273,0.128,0.607,0.784,0.01,0.209,0.628,0.144,-0.263,-0.497,-0.765,0.313,0.193,2.18,0.311,0.099,0.195,-0.03,0.975
-0.053,0.634,0.273,0.13,0.606,0.785,0.01,0.213,0.63,0.145,-0.263,-0.5,-0.764,0.311,0.223,2.177,0.291,0.099,0.188,-0.04,0.976
-0.053,0.635,0.274,0.135,0.603,0.787,0.008,0.209,0.626,0.143,-0.265,-0.502,-0.763,0.309,0.242,2.173,0.277,0.098,0.186,-0.048,0.976
-0.03,0.643,0.285,0.213,0.596,0.774,0.02,0.201,0.619,0.139,-0.267,-0.501,-0.763,0.309,0.25,2.172,0.268,0.103,0.185,-0.057,0.976
0.015,0.653,0.307,-0.238,-0.64,-0.727,0.074,0.201,0.619,0.139,-0.269,-0.499,-0.764,0.309,0.248,2.175,0.268,0.1,0.192,-0.061,0.974
0.027,0.645,0.306,-0.257,-0.63,-0.73,0.065,0.201,0.62,0.139,-0.27,-0.498,-0.764,0.308,0.234,2.176,0.276,0.098,0.202,-0.056,0.973
0.027,0.641,0.309,-0.241,-0.612,-0.75,0.072,0.201,0.62,0.14,-0.272,-0.497,-0.764,0.308,0.217,2.178,0.285,0.096,0.216,-0.05,0.97
0.025,0.64,0.309,-0.241,-0.613,-0.749,0.074,0.201,0.621,0.14,-0.272,-0.495,-0.766,0.308,0.187,2.182,0.298,0.096,0.237,-0.04,0.966
0.025,0.64,0.309,-0.239,-0.613,-0.75,0.07,0.201,0.621,0.14,-0.273,-0.493,-0.767,0.307,0.149,2.187,0.313,0.094,0.253,-0.027,0.963
0.025,0.639,0.309,-0.239,-0.613,-0.75,0.069,0.202,0.622,0.14,-0.274,-0.492,-0.768,0.305,0.117,2.186,0.325,0.1,0.263,-0.022,0.959
0.025,0.638,0.309,-0.238,-0.613,-0.75,0.071,0.203,0.623,0.14,-0.274,-0.494,-0.767,0.304,0.092,2.184,0.331,0.102,0.275,-0.017,0.956
0.024,0.638,0.309,-0.237,-0.614,-0.749,0.071,0.204,0.624,0.139,-0.28,-0.494,-0.77,0.292,0.071,2.184,0.336,0.101,0.282,-0.008,0.954
0.024,0.638,0.309,-0.236,-0.613,-0.751,0.072,0.205,0.637,0.132,-0.26,-0.528,-0.762,0.27,0.06,2.187,0.334,0.097,0.285,-0.004,0.954
0.024,0.638,0.31,-0.237,-0.612,-0.751,0.07,0.244,0.637,0.099,-0.234,-0.481,-0.748,0.393,0.061,2.191,0.328,0.096,0.274,0.002,0.957
0.024,0.638,0.309,-0.237,-0.611,-0.752,0.069,0.257,0.629,0.086,-0.288,-0.457,-0.748,0.385,0.075,2.197,0.314,0.086,0.265,-0.001,0.96
0.025,0.639,0.309,-0.237,-0.61,-0.753,0.068,0.26,0.628,0.083,-0.3,-0.473,-0.749,0.354,0.093,2.198,0.3,0.085,0.26,-0.009,0.962
0.025,0.639,0.309,-0.238,-0.609,-0.754,0.067,0.259,0.628,0.084,-0.302,-0.472,-0.747,0.357,0.113,2.199,0.284,0.082,0.258,-0.014,0.963
0.024,0.639,0.309,-0.238,-0.608,-0.754,0.068,0.259,0.628,0.084,-0.304,-0.474,-0.747,0.354,0.136,2.204,0.264,0.076,0.259,-0.019,0.963
0.024,0.638,0.309,-0.239,-0.608,-0.754,0.066,0.259,0.628,0.084,-0.304,-0.474,-0.746,0.354,0.16,2.209,0.247,0.061,0.265,-0.02,0.962
0.025,0.638,0.309,-0.239,-0.607,-0.755,0.065,0.259,0.628,0.084,-0.305,-0.473,-0.747,0.354,0.183,2.21,0.232,0.058,0.266,-0.024,0.962
0.025,0.639,0.309,-0.239,-0.607,-0.755,0.066,0.259,0.628,0.084,-0.306,-0.473,-0.746,0.355,0.199,2.21,0.222,0.055,0.266,-0.032,0.962
0.025,0.638,0.309,-0.239,-0.607,-0.755,0.066,0.259,0.628,0.084,-0.305,-0.473,-0.746,0.356,0.211,2.209,0.213,0.051,0.271,-0.042,0.96
0.024,0.639,0.309,-0.24,-0.606,-0.755,0.067,0.259,0.628,0.084,-0.306,-0.474,-0.746,0.355,0.218,2.21,0.204,0.047,0.275,-0.047,0.959
0.024,0.639,0.309,-0.239,-0.607,-0.755,0.067,0.259,0.628,0.084,-0.307,-0.474,-0.745,0.354,0.219,2.211,0.198,0.044,0.277,-0.047,0.959
0.024,0.639,0.309,-0.239,-0.607,-0.755,0.066,0.259,0.627,0.084,-0.308,-0.475,-0.745,0.353,0.215,2.212,0.195,0.04,0.283,-0.047,0.957
0.024,0.639,0.309,-0.239,-0.607,-0.755,0.067,0.259,0.627,0.084,-0.309,-0.474,-0.745,0.353,0.204,2.214,0.195,0.04,0.287,-0.043,0.956
0.024,0.639,0.309,-0.239,-0.607,-0.755,0.067,0.26,0.628,0.085,-0.309,-0.473,-0.746,0.353,0.192,2.216,0.198,0.04,0.289,-0.037,0.956
0.024,0.639,0.309,-0.239,-0.608,-0.754,0.067,0.26,0.627,0.085,-0.311,-0.472,-0.747,0.352,0.172,2.218,0.206,0.044,0.289,-0.028,0.956
0.024,0.639,0.309,-0.239,-0.609,-0.754,0.066,0.26,0.627,0.085,-0.311,-0.47,-0.748,0.351,0.156,2.22,0.217,0.042,0.298,-0.022,0.953
0.023,0.639,0.309,-0.239,-0.61,-0.753,0.066,0.26,0.627,0.085,-0.311,-0.469,-0.749,0.351,0.141,2.221,0.23,0.044,0.313,-0.01,0.949
0.023,0.638,0.308,-0.239,-0.61,-0.753,0.066,0.259,0.626,0.085,-0.31,-0.467,-0.749,0.352,0.127,2.221,0.243,0.042,0.32,-0.003,0.947
0.023,0.637,0.308,-0.238,-0.611,-0.752,0.066,0.26,0.627,0.086,-0.31,-0.465,-0.75,0.354,0.118,2.219,0.251,0.039,0.327,-0.005,0.944
0.023,0.637,0.309,-0.238,-0.611,-0.752,0.066,0.262,0.628,0.085,-0.322,-0.455,-0.745,0.366,0.112,2.219,0.256,0.036,0.332,-0.001,0.943
0.023,0.636,0.308,-0.238,-0.61,-0.753,0.065,0.267,0.628,0.075,-0.442,-0.409,-0.674,0.428,0.113,2.221,0.254,0.036,0.328,0.001,0.944
0.023,0.636,0.309,-0.239,-0.61,-0.753,0.063,0.263,0.627,0.074,-0.49,-0.386,-0.634,0.457,0.121,2.223,0.246,0.031,0.328,0.004,0.944
0.024,0.636,0.308,-0.24,-0.609,-0.754,0.062,0.264,0.628,0.074,-0.481,-0.396,-0.643,0.445,0.135,2.225,0.235,0.027,0.331,0.006,0.943
0.024,0.637,0.308,-0.24,-0.608,-0.755,0.06,0.265,0.63,0.074,-0.477,-0.399,-0.641,0.449,0.159,2.227,0.215,0.023,0.327,0.004,0.945
0.025,0.638,0.308,-0.24,-0.607,-0.755,0.061,0.269,0.634,0.075,-0.476,-0.403,-0.639,0.45,0.182,2.226,0.196,0.016,0.324,-0.003,0.946
0.025,0.639,0.308,-0.241,-0.607,-0.755,0.061,0.273,0.637,0.077,-0.473,-0.406,-0.637,0.453,0.207,2.222,0.174,0.009,0.317,-0.013,0.948
0.025,0.64,0.309,-0.244,-0.605,-0.756,0.058,0.275,0.638,0.078,-0.472,-0.408,-0.636,0.455,0.221,2.219,0.158,0.002,0.306,-0.017,0.952
0.034,0.644,0.308,-0.274,-0.61,-0.743,0.042,0.276,0.639,0.078,-0.472,-0.408,-0.636,0.455,0.229,2.22,0.147,-0.003,0.308,-0.029,0.951
0.071,0.651,0.303,-0.285,-0.627,-0.716,0.108,0.276,0.639,0.079,-0.472,-0.407,-0.636,0.455,0.232,2.223,0.144,-0.011,0.324,-0.032,0.946
0.092,0.646,0.298,-0.283,-0.622,-0.724,0.094,0.275,0.638,0.078,-0.475,-0.407,-0.635,0.454,0.225,2.223,0.154,-0.01,0.334,-0.027,0.942
0.094,0.638,0.298,-0.274,-0.608,-0.741,0.077,0.274,0.636,0.077,-0.476,-0.406,-0.636,0.452,0.21,2.223,0.171,-0.006,0.331,-0.022,0.943
0.09,0.638,0.298,-0.259,-0.608,-0.744,0.095,0.272,0.635,0.076,-0.48,-0.404,-0.636,0.45,0.187,2.222,0.198,0.001,0.334,-0.017,0.942
0.091,0.638,0.298,-0.258,-0.608,-0.745,0.093,0.272,0.635,0.076,-0.483,-0.403,-0.637,0.445,0.162,2.222,0.223,0.01,0.335,-0.006,0.942
0.09,0.638,0.298,-0.256,-0.608,-0.746,0.094,0.272,0.634,0.076,-0.486,-0.4,-0.638,0.443,0.139,2.219,0.245,0.019,0.336,0.003,0.942
0.09,0.637,0.299,-0.255,-0.609,-0.745,0.095,0.269,0.63,0.074,-0.488,-0.398,-0.64,0.441,0.112,2.214,0.276,0.033,0.338,0.013,0.94
0.09,0.636,0.299,-0.255,-0.609,-0.745,0.096,0.267,0.628,0.071,-0.492,-0.401,-0.645,0.424,0.094,2.213,0.294,0.039,0.34,0.029,0.939
0.09,0.636,0.299,-0.255,-0.609,-0.745,0.096,0.266,0.629,0.075,-0.458,-0.405,-0.687,0.392,0.088,2.212,0.303,0.046,0.338,0.033,0.939
0.089,0.636,0.298,-0.255,-0.611,-0.744,0.096,0.274,0.637,0.056,-0.347,-0.386,-0.765,0.382,0.092,2.211,0.305,0.045,0.334,0.04,0.941
0.089,0.636,0.299,-0.254,-0.61,-0.745,0.095,0.313,0.632,0.01,-0.363,-0.345,-0.709,0.497,0.103,2.212,0.3,0.046,0.325,0.033,0.944
0.089,0.636,0.298,-0.255,-0.61,-0.745,0.094,0.309,0.633,0.01,-0.409,-0.443,-0.68,0.417,0.123,2.213,0.289,0.042,0.32,0.028,0.946
0.089,0.636,0.298,-0.255,-0.608,-0.746,0.092,0.309,0.635,0.011,-0.405,-0.432,-0.685,0.424,0.147,2.213,0.273,0.042,0.321,0.017,0.946
0.089,0.637,0.298,-0.256,-0.607,-0.747,0.092,0.309,0.635,0.011,-0.408,-0.436,-0.685,0.417,0.162,2.211,0.256,0.041,0.32,0.005,0.947
0.089,0.637,0.298,-0.256,-0.606,-0.748,0.091,0.308,0.635,0.011,-0.408,-0.433,-0.685,0.42,0.177,2.214,0.234,0.036,0.318,-0.006,0.948
0.089,0.637,0.298,-0.256,-0.605,-0.749,0.092,0.308,0.634,0.012,-0.409,-0.433,-0.685,0.42,0.184,2.216,0.22,0.03,0.32,-0.015,0.947
0.09,0.637,0.298,-0.256,-0.604,-0.749,0.091,0.308,0.634,0.012,-0.409,-0.432,-0.685,0.42,0.191,2.219,0.203,0.024,0.332,-0.027,0.943
0.09,0.637,0.298,-0.256,-0.604,-0.749,0.092,0.309,0.635,0.012,-0.41,-0.431,-0.685,0.421,0.197,2.223,0.191,0.008,0.345,-0.032,0.938
0.089,0.637,0.298,-0.256,-0.605,-0.749,0.092,0.31,0.636,0.012,-0.41,-0.431,-0.685,0.42,0.197,2.223,0.188,0.008,0.352,-0.039,0.935
0.089,0.637,0.298,-0.255,-0.605,-0.749,0.092,0.312,0.637,0.014,-0.411,-0.43,-0.685,0.42,0.192,2.223,0.189,0.004,0.352,-0.04,0.935
0.089,0.636,0.298,-0.255,-0.605,-0.749,0.093,0.308,0.634,0.012,-0.411,-0.43,-0.685,0.42,0.183,2.222,0.193,0.01,0.357,-0.04,0.933
0.089,0.636,0.298,-0.254,-0.604,-0.749,0.093,0.308,0.635,0.012,-0.412,-0.43,-0.685,0.419,0.172,2.222,0.201,0.018,0.357,-0.03,0.933
0.089,0.636,0.298,-0.254,-0.604,-0.75,0.093,0.309,0.635,0.012,-0.412,-0.43,-0.686,0.419,0.16,2.219,0.21,0.026,0.354,-0.024,0.935
0.088,0.636,0.298,-0.253,-0.604,-0.75,0.094,0.309,0.635,0.012,-0.412,-0.429,-0.686,0.419,0.148,2.219,0.219,0.029,0.357,-0.018,0.933
0.088,0.636,0.298,-0.253,-0.604,-0.75,0.094,0.309,0.635,0.012,-0.413,-0.429,-0.686,0.419,0.136,2.22,0.229,0.03,0.358,-0.007,0.933
0.089,0.636,0.298,-0.254,-0.604,-0.75,0.093,0.309,0.635,0.012,-0.413,-0.429,-0.686,0.418,0.126,2.22,0.24,0.034,0.358,0.0,0.933
0.089,0.636,0.298,-0.254,-0.604,-0.749,0.093,0.309,0.635,0.012,-0.413,-0.429,-0.686,0.418,0.12,2.22,0.25,0.036,0.359,0.005,0.933
0.088,0.636,0.298,-0.254,-0.605,-0.749,0.094,0.309,0.635,0.012,-0.414,-0.428,-0.686,0.418,0.117,2.217,0.258,0.043,0.363,0.006,0.931
0.088,0.636,0.298,-0.254,-0.606,-0.749,0.094,0.309,0.635,0.012,-0.414,-0.428,-0.686,0.418,0.113,2.215,0.269,0.049,0.365,0.011,0.93
0.088,0.635,0.298,-0.253,-0.606,-0.748,0.093,0.31,0.636,0.013,-0.414,-0.429,-0.686,0.417,0.11,2.213,0.278,0.056,0.363,0.015,0.93
0.088,0.635,0.298,-0.254,-0.606,-0.748,0.093,0.311,0.637,0.014,-0.415,-0.429,-0.686,0.417,0.107,2.212,0.286,0.059,0.359,0.023,0.931
0.088,0.635,0.298,-0.254,-0.606,-0.748,0.092,0.313,0.639,0.014,-0.415,-0.429,-0.686,0.416,0.105,2.209,0.29,0.065,0.355,0.027,0.932
0.088,0.635,0.298,-0.254,-0.606,-0.748,0.093,0.315,0.64,0.016,-0.415,-0.429,-0.686,0.416,0.1,2.205,0.294,0.072,0.351,0.024,0.933
0.088,0.636,0.298,-0.254,-0.606,-0.748,0.093,0.315,0.641,0.016,-0.415,-0.429,-0.686,0.417,0.093,2.203,0.297,0.075,0.342,0.026,0.936
0.088,0.635,0.298,-0.254,-0.606,-0.748,0.093,0.315,0.641,0.017,-0.415,-0.429,-0.685,0.418,0.086,2.201,0.302,0.075,0.336,0.023,0.939
0.088,0.635,0.298,-0.254,-0.606,-0.748,0.092,0.315,0.641,0.016,-0.416,-0.428,-0.685,0.417,0.078,2.2,0.309,0.077,0.326,0.028,0.942
0.088,0.635,0.298,-0.254,-0.606,-0.748,0.091,0.309,0.634,0.013,-0.415,-0.428,-0.685,0.419,0.068,2.197,0.316,0.082,0.316,0.033,0.945
0.088,0.634,0.298,-0.253,-0.607,-0.748,0.09,0.309,0.634,0.013,-0.414,-0.425,-0.686,0.422,0.061,2.192,0.32,0.088,0.315,0.035,0.944
0.087,0.634,0.298,-0.254,-0.607,-0.748,0.09,0.308,0.634,0.012,-0.42,-0.417,-0.683,0.428,0.054,2.189,0.323,0.099,0.295,0.039,0.949
0.087,0.634,0.297,-0.253,-0.608,-0.747,0.09,0.302,0.633,0.01,-0.435,-0.4,-0.672,0.445,0.049,2.186,0.323,0.1,0.267,0.033,0.958
0.087,0.633,0.298,-0.252,-0.608,-0.747,0.091,0.259,0.627,0.058,-0.345,-0.436,-0.731,0.396,0.052,2.184,0.318,0.1,0.249,0.025,0.963
0.087,0.634,0.298,-0.253,-0.608,-0.747,0.092,0.202,0.633,0.112,-0.271,-0.52,-0.752,0.302,0.058,2.186,0.31,0.099,0.241,0.018,0.965
0.086,0.634,0.297,-0.252,-0.608,-0.746,0.096,0.149,0.631,0.134,-0.239,-0.548,-0.758,0.262,0.073,2.19,0.295,0.095,0.22,0.022,0.971
0.086,0.634,0.297,-0.253,-0.609,-0.746,0.097,0.152,0.618,0.139,-0.24,-0.474,-0.802,0.274,0.089,2.19,0.284,0.092,0.212,0.01,0.973
0.087,0.635,0.297,-0.254,-0.608,-0.746,0.097,0.154,0.619,0.136,-0.244,-0.502,-0.785,0.266,0.113,2.197,0.269,0.089,0.189,-0.01,0.978
0.086,0.636,0.297,-0.255,-0.609,-0.744,0.1,0.153,0.616,0.136,-0.245,-0.5,-0.786,0.27,0.132,2.204,0.255,0.076,0.162,-0.027,0.983
0.085,0.637,0.297,-0.254,-0.611,-0.742,0.106,0.15,0.613,0.136,-0.244,-0.499,-0.785,0.276,0.147,2.21,0.243,0.061,0.137,-0.038,0.988
0.064,0.644,0.304,-0.223,-0.627,-0.741,0.086,0.151,0.613,0.136,-0.244,-0.498,-0.783,0.28,0.157,2.212,0.237,0.05,0.121,-0.051,0.99
-0.007,0.645,0.311,0.115,0.624,0.772,0.046,0.151,0.612,0.136,-0.243,-0.499,-0.782,0.282,0.153,2.213,0.236,0.05,0.109,-0.055,0.991
-0.061,0.643,0.285,0.093,0.617,0.776,0.094,0.15,0.613,0.136,-0.242,-0.5,-0.781,0.285,0.14,2.217,0.243,0.041,0.105,-0.051,0.992
-0.116,0.632,0.244,0.059,0.592,0.792,0.139,0.15,0.613,0.136,-0.244,-0.503,-0.778,0.288,0.116,2.215,0.255,0.041,0.099,-0.046,0.993
-0.128,0.626,0.211,0.012,0.603,0.79,0.114,0.15,0.615,0.136,-0.246,-0.503,-0.777,0.288,0.08,2.214,0.27,0.045,0.085,-0.037,0.995
-0.129,0.625,0.215,0.009,0.586,0.802,0.112,0.15,0.616,0.137,-0.247,-0.5,-0.777,0.291,0.039,2.216,0.285,0.045,0.066,-0.027,0.996
-0.127,0.624,0.217,0.008,0.589,0.8,0.113,0.149,0.616,0.137,-0.247,-0.498,-0.778,0.291,-0.015,2.213,0.302,0.05,0.046,-0.016,0.998
-0.128,0.623,0.216,0.007,0.592,0.798,0.112,0.146,0.615,0.136,-0.248,-0.497,-0.779,0.291,-0.063,2.21,0.311,0.055,0.022,0.0,0.998
-0.127,0.622,0.217,0.008,0.592,0.797,0.116,0.146,0.615,0.137,-0.249,-0.481,-0.788,0.29,-0.099,2.208,0.316,0.056,-0.006,0.016,0.998
