e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z
-0.0020000000000000018,0.0020000000000000018,0.0010000000000000009,-0.55,0.334,0.592,0.485,0.0,0.0,-0.0010000000000000009,-0.369,0.571,0.725,0.112,0.006000000000000005,-0.008000000000000007,0.034,0.015000000000000001,0.013000000000000012,0.007999999999999993
-0.0010000000000000009,0.0,-0.0010000000000000009,-0.55,0.334,0.592,0.485,0.0,0.0,0.0,-0.369,0.573,0.723,0.111,0.01100000000000001,-0.008000000000000007,0.029000000000000026,0.024,0.01899999999999996,-0.001999999999999995
0.0,0.0,0.0010000000000000009,-0.55,0.333,0.593,0.486,0.0,0.0,0.0,-0.37,0.573,0.723,0.11,0.01100000000000001,-0.008999999999999897,0.020999999999999963,0.028,0.02400000000000002,0.001999999999999995
0.0010000000000000009,-0.0020000000000000018,0.0010000000000000009,-0.552,0.325,0.598,0.482,0.0,0.0,0.0,-0.372,0.575,0.721,0.107,0.0069999999999999785,-0.008000000000000007,0.01100000000000001,0.024,0.015000000000000013,-0.001999999999999995
-0.0030000000000000027,0.0,0.0010000000000000009,-0.551,0.322,0.611,0.468,0.0,-0.0010000000000000009,0.0,-0.372,0.577,0.72,0.107,0.0020000000000000018,-0.0030000000000001137,0.0,0.0020000000000000018,0.009000000000000008,-0.0050000000000000044
-0.0050000000000000044,0.0030000000000000027,0.0049999999999999906,-0.511,0.346,0.645,0.451,0.0,0.0,0.0,-0.372,0.576,0.72,0.108,-0.0040000000000000036,0.0040000000000000036,-0.008000000000000007,-0.0030000000000000027,-0.0050000000000000044,-0.006999999999999996
0.0020000000000000018,-0.0010000000000000009,0.0050000000000000044,-0.453,0.391,0.678,0.427,0.0,0.0,0.0,-0.372,0.575,0.721,0.108,-0.010999999999999982,0.01100000000000012,-0.023999999999999966,-0.039,-0.019000000000000017,-0.022000000000000002
0.0,0.0010000000000000009,0.0,-0.453,0.395,0.672,0.433,0.0,0.0010000000000000009,0.0,-0.372,0.574,0.722,0.108,-0.014000000000000012,0.01200000000000001,-0.03300000000000003,-0.036,-0.030000000000000027,-0.009000000000000001
-0.0010000000000000009,0.0,-0.0010000000000000009,-0.453,0.4,0.671,0.429,0.0,0.0010000000000000009,0.0,-0.371,0.573,0.723,0.107,-0.012999999999999984,0.009999999999999787,-0.03799999999999998,-0.041,-0.033999999999999975,-0.002
-0.0010000000000000009,0.0,0.0,-0.453,0.398,0.671,0.431,0.0,0.0,0.0010000000000000009,-0.371,0.571,0.724,0.108,-0.007000000000000006,0.008999999999999897,-0.038000000000000006,-0.034999999999999996,-0.03799999999999998,0.008
0.0,0.0,-0.0010000000000000009,-0.45,0.4,0.671,0.433,0.0010000000000000009,0.0010000000000000009,0.0,-0.368,0.569,0.727,0.111,-0.0050000000000000044,0.0030000000000001137,-0.027999999999999997,-0.012999999999999998,-0.028000000000000025,0.006
0.007000000000000006,-0.007000000000000006,0.0010000000000000009,-0.45,0.402,0.67,0.433,0.0010000000000000009,0.0040000000000000036,-0.0010000000000000009,-0.387,0.55,0.729,0.13,-0.0050000000000000044,-0.008000000000000007,-0.019000000000000003,0.02099999999999999,-0.02400000000000002,0.017
-0.0010000000000000009,0.0,0.0010000000000000009,-0.448,0.401,0.67,0.435,0.035,0.01100000000000001,0.04100000000000001,-0.342,0.579,0.739,0.044,-0.0010000000000000009,-0.01399999999999979,0.0030000000000000027,0.044000000000000004,-0.019000000000000017,0.029
0.0,0.0,0.0,-0.447,0.395,0.672,0.438,0.015000000000000003,-0.008000000000000007,-0.01100000000000001,-0.254,0.556,0.789,0.069,0.007000000000000006,-0.009000000000000341,0.017,0.041999999999999996,-0.016000000000000014,0.009000000000000001
0.0010000000000000009,0.0010000000000000009,0.0,-0.449,0.396,0.672,0.436,0.018,-0.014000000000000012,-0.088,-0.321,0.569,0.754,0.069,0.015999999999999986,-0.0029999999999996696,0.033,0.018,-0.0129999999999999,-0.008
0.0010000000000000009,0.0030000000000000027,0.0,-0.449,0.4,0.667,0.44,0.005,-0.006000000000000005,-0.025000000000000022,-0.322,0.575,0.75,0.062,0.019000000000000017,-0.0050000000000003375,0.027999999999999997,0.012000000000000004,-0.0010000000000000009,0.0029999999999999957
-0.0050000000000000044,0.0030000000000000027,0.0010000000000000009,-0.466,0.374,0.68,0.424,0.001,0.0010000000000000009,0.0,-0.321,0.564,0.757,0.079,0.015999999999999986,-0.0040000000000000036,0.024999999999999994,0.018999999999999996,-0.0020000000000000018,0.009000000000000008
-0.028999999999999998,0.014000000000000012,0.049,-0.415,0.373,0.714,0.423,0.0,-0.0010000000000000009,0.0020000000000000018,-0.322,0.56,0.76,0.076,0.01100000000000001,-0.0009999999999998899,0.01999999999999999,0.016000000000000007,0.0010000000000000009,-0.0040000000000000036
-0.063,0.01100000000000001,0.098,-0.362,0.498,0.686,0.388,-0.001,0.0,0.0,-0.323,0.559,0.76,0.075,0.006000000000000005,-0.0019999999999997797,0.0030000000000000027,0.01899999999999999,0.0,0.0010000000000000009
-0.03899999999999998,0.0020000000000000018,0.059999999999999984,-0.323,0.507,0.708,0.37,0.001,0.0,0.0,-0.324,0.559,0.76,0.075,-0.0040000000000000036,-0.0050000000000003375,-0.010999999999999982,0.019000000000000003,0.0,-0.0010000000000000009
0.02799999999999997,-0.01200000000000001,-0.03499999999999999,-0.355,0.495,0.705,0.364,0.0,0.0010000000000000009,0.0,-0.323,0.559,0.76,0.075,-0.008000000000000007,-0.005999999999999783,-0.027000000000000024,0.022000000000000006,-0.008000000000000007,0.013999999999999999
0.07400000000000001,-0.014000000000000012,-0.061,-0.312,0.495,0.736,0.342,-0.001,0.0,0.0,-0.324,0.558,0.761,0.074,-0.0050000000000000044,-0.004999999999999893,-0.03699999999999998,0.016999999999999987,-0.0030000000000000027,0.009999999999999995
0.084,-0.006000000000000005,-0.078,-0.346,0.465,0.747,0.326,0.001,0.0010000000000000009,0.0,-0.322,0.558,0.761,0.075,0.0010000000000000009,-0.0040000000000000036,-0.04000000000000001,0.007000000000000006,-0.0020000000000000018,0.01100000000000001
0.04699999999999999,-0.0010000000000000009,-0.037000000000000005,-0.353,0.461,0.736,0.348,0.0,0.0,-0.0010000000000000009,-0.32,0.559,0.761,0.075,0.0010000000000000009,0.0019999999999997797,-0.03900000000000001,-0.0030000000000000027,-0.0010000000000000009,0.0010000000000000009
-0.008,-0.0030000000000000027,0.0050000000000000044,-0.349,0.463,0.736,0.35,-0.001,0.0010000000000000009,0.0020000000000000018,-0.326,0.546,0.768,0.077,-0.0010000000000000009,0.006000000000000227,-0.034999999999999996,0.0010000000000000009,0.0,0.006999999999999992
0.0010000000000000009,-0.0020000000000000018,0.0020000000000000018,-0.351,0.455,0.74,0.348,-0.002,0.0020000000000000018,0.0040000000000000036,-0.337,0.503,0.794,0.066,-0.0010000000000000009,0.0029999999999996696,-0.028,-0.008000000000000007,0.0030000000000000027,-0.0010000000000000009
0.0,-0.0010000000000000009,0.0,-0.353,0.454,0.741,0.348,-0.015,0.0040000000000000036,0.018000000000000016,-0.413,0.412,0.812,0.018,-0.0010000000000000009,0.001000000000000334,-0.013999999999999999,0.0,0.010000000000000009,0.0010000000000000009
-0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.353,0.45,0.742,0.35,-0.046,0.025000000000000022,0.1,-0.354,0.565,0.745,0.027,0.0,0.004999999999999893,-0.0010000000000000009,-0.003999999999999976,0.02399999999999991,0.013999999999999999
0.0,0.0,-0.0010000000000000009,-0.35,0.449,0.744,0.349,-0.04699999999999999,0.02100000000000002,0.08899999999999997,-0.314,0.67,0.671,0.052,0.0030000000000000027,0.0,0.018000000000000002,-0.016000000000000014,0.039000000000000035,0.0010000000000000009
