e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_x,d_t_y,d_t_z,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w
,,,0.018,0.632,0.761,0.148,,,,-0.039,-0.554,-0.822,0.127,,,,,,,
-0.022000000000000006,-0.015000000000000013,-0.069,-0.002,0.611,0.775,0.16,-0.0010000000000000009,0.0,0.0010000000000000009,-0.038,-0.55,-0.825,0.128,-0.039,-0.0019999999999997797,0.02200000000000002,0.008,-0.0009999999999999992,0.014000000000000002,0.0
0.0010000000000000009,-0.02100000000000002,-0.12300000000000003,0.008,0.593,0.797,0.11,0.0010000000000000009,0.0,0.0010000000000000009,-0.036,-0.548,-0.826,0.13,-0.039,0.0,0.007000000000000006,-0.0010000000000000009,0.005999999999999999,0.005,0.0
0.0010000000000000009,-0.010000000000000009,-0.11999999999999998,0.018,0.565,0.816,0.123,-0.0010000000000000009,-0.0020000000000000018,0.0,-0.036,-0.544,-0.828,0.132,-0.037,-0.008000000000000007,-0.0030000000000000027,0.021000000000000005,0.006,0.005,0.0010000000000000009
0.0040000000000000036,-0.0030000000000000027,-0.08,-0.006,0.571,0.807,0.15,0.0049999999999999906,-0.0010000000000000009,0.0010000000000000009,-0.058,-0.511,-0.846,0.145,-0.051,-0.006000000000000227,-0.019000000000000017,-0.011000000000000001,0.007,0.003,0.0
-0.0010000000000000009,-0.0010000000000000009,0.006999999999999999,-0.005,0.545,0.827,0.138,0.008000000000000007,0.0030000000000000027,0.017,-0.127,-0.266,-0.943,0.156,-0.035,0.001000000000000334,-0.01200000000000001,0.008,-0.008,0.019000000000000003,-0.0010000000000000009
0.0010000000000000009,0.0,0.003000000000000001,0.001,0.551,0.821,0.147,0.0020000000000000018,0.017000000000000015,0.069,-0.108,-0.388,-0.9,0.164,-0.010999999999999996,0.009999999999999787,-0.01599999999999996,0.007000000000000001,-0.001,-0.0030000000000000027,0.0010000000000000009
0.0010000000000000009,-0.0010000000000000009,0.0,0.003,0.554,0.819,0.149,-0.015,0.0030000000000000027,0.14999999999999997,0.03,-0.551,-0.833,0.049,0.0010000000000000009,0.014000000000000234,-0.01200000000000001,-0.024,-0.011,0.0010000000000000009,-0.0010000000000000009
0.0,-0.0010000000000000009,0.0009999999999999992,0.003,0.552,0.821,0.147,-0.032,0.008000000000000007,0.04400000000000004,-0.196,0.603,0.772,0.034,0.009999999999999995,-0.001000000000000334,0.0050000000000000044,-0.003999999999999997,-0.021000000000000005,0.006000000000000002,-0.0010000000000000009
0.0,0.0010000000000000009,0.0010000000000000009,0.004,0.549,0.822,0.147,0.013999999999999999,-0.006000000000000005,-0.02100000000000002,0.151,-0.605,-0.782,0.009,0.013999999999999999,0.002000000000000224,0.01100000000000001,0.0010000000000000009,-0.022,0.0,-0.0010000000000000009
0.0,0.0,0.0,0.003,0.542,0.827,0.145,0.006000000000000005,0.0,-0.009000000000000008,0.135,-0.598,-0.79,0.012,0.010999999999999996,0.0019999999999997797,0.003999999999999948,0.0029999999999999957,-0.042,0.0,-0.0030000000000000027
-0.0010000000000000009,0.0010000000000000009,0.0,-0.002,0.538,0.83,0.149,0.002999999999999989,0.0010000000000000009,0.0,0.13,-0.608,-0.783,0.015,0.0020000000000000018,-0.0009999999999998899,-0.004999999999999949,0.013000000000000001,-0.04199999999999998,-0.006000000000000002,-0.0050000000000000044
-0.010000000000000009,0.0040000000000000036,-0.0010000000000000009,-0.048,0.534,0.825,0.179,0.0,0.0010000000000000009,0.0,0.127,-0.612,-0.781,0.012,-0.009999999999999995,-0.0019999999999997797,-0.016000000000000014,0.013000000000000001,-0.05500000000000002,0.002999999999999999,-0.009000000000000008
-0.010999999999999982,-0.0020000000000000018,-0.004,-0.143,0.51,0.811,0.248,-0.0010000000000000009,0.0,0.0,0.129,-0.611,-0.781,0.016,-0.023000000000000007,-0.001000000000000334,-0.027000000000000024,0.02,-0.068,0.0,-0.016000000000000014
-0.016000000000000014,0.0020000000000000018,-0.012,-0.268,0.478,0.771,0.325,0.0,0.0,0.0,0.132,-0.607,-0.783,0.019,-0.024000000000000007,0.0040000000000000036,-0.034999999999999976,0.004999999999999999,-0.05499999999999999,-0.002999999999999999,-0.017000000000000015
-0.008000000000000007,0.0010000000000000009,-0.016,-0.376,0.435,0.717,0.394,-0.0010000000000000009,-0.0010000000000000009,0.0,0.135,-0.602,-0.787,0.022,-0.021999999999999992,0.0040000000000000036,-0.035,0.004,-0.03999999999999998,-0.0019999999999999983,-0.013999999999999901
-0.0020000000000000018,0.0010000000000000009,-0.008,-0.425,0.414,0.689,0.417,-0.000999999999999987,0.0,0.0010000000000000009,0.138,-0.603,-0.786,0.023,-0.024999999999999994,0.0040000000000000036,-0.031,-0.0049999999999999975,-0.039000000000000035,0.0019999999999999983,-0.016000000000000014
-0.0010000000000000009,-0.0010000000000000009,0.0,-0.419,0.419,0.691,0.414,-0.0030000000000000027,0.0020000000000000018,-0.0030000000000000027,0.148,-0.608,-0.779,0.026,-0.021999999999999992,0.0,-0.02400000000000002,-0.0020000000000000018,-0.03799999999999998,-0.004,-0.017000000000000015
0.0020000000000000018,-0.0020000000000000018,0.0,-0.42,0.419,0.69,0.415,-0.07,-0.0050000000000000044,-0.03799999999999998,-0.277,0.584,0.757,0.093,-0.018000000000000016,-0.004999999999999893,-0.013999999999999985,0.009000000000000001,-0.03699999999999998,-0.0019999999999999983,-0.020000000000000018
0.0030000000000000027,-0.0030000000000000027,0.0010000000000000009,-0.424,0.42,0.688,0.412,-0.071,-0.007000000000000006,-0.123,-0.505,0.502,0.645,0.277,-0.00799999999999998,-0.005999999999999783,-0.0030000000000000027,0.018000000000000002,-0.027000000000000024,0.002999999999999999,-0.015000000000000013
0.0040000000000000036,-0.0020000000000000018,0.0,-0.427,0.423,0.687,0.409,-0.0020000000000000018,-0.007000000000000006,-0.0050000000000000044,-0.496,0.492,0.668,0.256,-0.0010000000000000009,-0.002000000000000224,0.0040000000000000036,0.0029999999999999957,-0.03400000000000003,0.005999999999999998,-0.02100000000000002
0.0010000000000000009,-0.0020000000000000018,-0.0010000000000000009,-0.441,0.416,0.68,0.412,0.0020000000000000018,-0.0040000000000000036,0.0020000000000000018,-0.502,0.502,0.658,0.251,0.002999999999999975,-0.004999999999999893,0.01100000000000001,0.019000000000000003,-0.030999999999999917,-0.0049999999999999975,-0.02200000000000002
-0.008000000000000007,0.0040000000000000036,-0.012999999999999998,-0.528,0.361,0.638,0.429,0.000999999999999994,-0.0010000000000000009,0.0,-0.503,0.504,0.656,0.25,0.0010000000000000009,-0.004999999999999893,0.0069999999999999785,0.006999999999999992,-0.030000000000000027,-0.008,-0.020999999999999908
-0.028999999999999998,0.007000000000000006,-0.015,-0.585,0.309,0.643,0.386,0.0,-0.0010000000000000009,0.0010000000000000009,-0.504,0.505,0.654,0.251,-0.003999999999999976,-0.001000000000000334,0.0010000000000000009,0.007000000000000006,-0.017000000000000015,-0.006000000000000002,-0.014000000000000012
-0.07900000000000001,0.028000000000000025,-0.052,-0.526,0.326,0.573,0.537,0.0,0.0,-0.0010000000000000009,-0.504,0.505,0.655,0.248,-0.010000000000000009,0.002000000000000224,-0.007000000000000006,-0.0050000000000000044,-0.014000000000000012,-0.009999999999999998,-0.01100000000000001
-0.010999999999999954,-0.0040000000000000036,-0.015,-0.515,0.328,0.566,0.554,-0.000999999999999994,-0.0010000000000000009,0.0,-0.504,0.508,0.655,0.244,-0.017000000000000015,-0.0009999999999998899,-0.011999999999999983,-0.0010000000000000009,-0.0050000000000000044,-0.009000000000000001,-0.0040000000000000036
0.08999999999999997,-0.02300000000000002,0.015,-0.524,0.33,0.597,0.51,-0.0010000000000000009,0.0,-0.0010000000000000009,-0.505,0.506,0.656,0.241,-0.018000000000000016,0.0,-0.025999999999999995,0.007000000000000006,-0.0020000000000000018,0.005,-0.0020000000000000018
0.116,-0.01100000000000001,0.012999999999999998,-0.572,0.323,0.574,0.489,0.0,0.0,0.0010000000000000009,-0.503,0.505,0.658,0.243,-0.00599999999999995,0.0,-0.032000000000000015,0.0050000000000000044,-0.0010000000000000009,-0.003,-0.0020000000000000018
0.077,-0.0020000000000000018,0.017,-0.566,0.302,0.586,0.494,0.0,0.0010000000000000009,0.0,-0.502,0.501,0.661,0.245,-0.0010000000000000009,-0.0050000000000003375,-0.03299999999999999,0.0010000000000000009,0.0,-0.001,0.0010000000000000009
0.008,0.0040000000000000036,0.0,-0.606,0.284,0.585,0.459,-0.0030000000000000027,0.0010000000000000009,0.0,-0.523,0.478,0.672,0.216,0.0,-0.009999999999999787,-0.03200000000000001,0.009999999999999995,0.014000000000000012,0.009000000000000001,0.010000000000000009
0.003,-0.0020000000000000018,-0.0010000000000000009,-0.582,0.301,0.573,0.492,-0.025999999999999995,0.006000000000000005,0.0,-0.579,0.397,0.701,0.126,0.010999999999999954,-0.014000000000000234,-0.008999999999999998,0.04200000000000001,0.04500000000000004,0.037,0.027000000000000024
-0.001,0.0,0.0,-0.582,0.299,0.575,0.491,-0.095,0.02200000000000002,-0.021000000000000005,-0.595,0.428,0.641,0.226,0.015000000000000013,-0.005999999999999783,0.009999999999999998,0.034999999999999976,0.051999999999999935,0.015,0.026999999999999913
-0.001,-0.0010000000000000009,0.0,-0.58,0.298,0.576,0.492,-0.14800000000000002,0.025000000000000022,-0.011999999999999997,-0.567,0.499,0.53,0.385,0.02400000000000002,-0.019000000000000128,0.027000000000000003,0.05300000000000002,0.08700000000000002,0.014000000000000005,0.03600000000000003
0.0,0.0,-0.0010000000000000009,-0.58,0.299,0.578,0.49,-0.08699999999999997,0.028000000000000025,0.002999999999999989,-0.533,0.557,0.484,0.415,0.0020000000000000018,-0.02499999999999991,0.02099999999999999,0.05200000000000002,0.035999999999999976,0.03,-0.0010000000000000009
0.0,0.0,0.0,-0.581,0.295,0.58,0.489,0.010000000000000009,-0.02100000000000002,0.0010000000000000009,-0.563,0.523,0.474,0.429,-0.017000000000000015,-0.021999999999999797,0.016,0.03999999999999998,-0.01899999999999996,0.019000000000000003,-0.025000000000000022
0.0,0.0010000000000000009,0.0,-0.581,0.295,0.581,0.488,0.09099999999999997,-0.028000000000000025,0.015,-0.579,0.496,0.534,0.366,-0.027000000000000024,-0.016000000000000014,0.013000000000000012,0.02799999999999997,-0.05199999999999999,0.015,-0.041999999999999926
0.0,0.0,0.0,-0.583,0.298,0.581,0.484,0.11300000000000002,-0.017000000000000015,-0.007999999999999993,-0.605,0.466,0.535,0.361,-0.025999999999999968,-0.007000000000000117,0.010999999999999996,0.014000000000000012,-0.06000000000000005,0.0010000000000000009,-0.04500000000000004
0.0,0.0020000000000000018,0.0,-0.582,0.3,0.58,0.484,0.09699999999999999,-0.009000000000000008,-0.0030000000000000027,-0.594,0.465,0.563,0.339,-0.02100000000000002,-0.0009999999999998899,0.0050000000000000044,-0.010000000000000009,-0.07299999999999995,0.006000000000000005,-0.05400000000000005
